,community,viewpoint,alpha,rho,beta,gamma,normalized_alpha,normalized_rho,normalized_beta,rho_hat,beta_hat
15,0,1.0,8769.574944071588,1836.0731414168652,0.0005446406123169569,4.776266667298593,1.7539149888143175,0.36721462828337303,2.723203061584784,152.92276178473875,-0.08274330600332329
16,1,1.0,7507.688471531319,1193.001371334975,0.0008382220037861269,6.293109674408986,3.003075388612527,0.4772005485339901,2.095555009465317,99.3334476112479,-0.08242525949589836
17,2,1.0,5316.454010391631,556.7264703251477,0.0017962142152428374,9.549490268150237,4.253163208313304,0.4453811762601182,2.2452677690535467,46.31053919376231,-0.08138743460015359
18,3,1.0,2586.0335928750374,389.93765521186236,0.002564512523051092,6.63191553395884,4.13765374860006,0.6239002483389797,1.6028203269069328,32.411471267655195,-0.08055511143336132
19,4,1.0,1812.0722246815285,253.07055355949237,0.003951467232891312,7.1603440194615295,5.798631118980897,0.8098257713903756,1.234833510278535,21.00587946329103,-0.07905257716436774
20,5,1.0,1113.4247860009825,141.06779748061427,0.007088790055982985,7.892834551088745,7.125918630406301,0.9028339038759332,1.107623446247339,11.672316456717857,-0.0756538107726851
21,6,1.0,500.25644650278645,69.68454725481155,0.01435038382818728,7.178872019840034,6.403282515235681,0.8919622048615882,1.121123736577131,5.723712271234295,-0.06778708418613044
22,7,1.0,260.35572308927647,36.558171495770175,0.027353665653537983,7.12168340036919,6.6651065110855,0.9358891902917159,1.0685025645913282,2.963180957980848,-0.05370019554200051
23,8,1.0,155.32157592504944,19.557254809935035,0.05113192059511351,7.941890486907482,7.9524646873625215,1.001331446268671,0.9986703241233135,1.5464379008279197,-0.027940419355293695
24,9,1.0,74.98783800491519,9.753929794880712,0.10252278015419422,7.687961630016284,7.678754611703402,0.9988024109957804,1.0011990249433076,0.7294941495733926,0.027733011833710408
25,10,1.0,36.9511924675337,4.85984561990745,0.20576785318111482,7.603367546526554,7.567604217350962,0.9952963829570537,1.004725845610904,0.32165380165895413,0.1395818409462077
26,11,1.0,18.60622437267901,2.438478642291583,0.41009176076286674,7.630259314140872,7.62110950304931,0.9988008518826255,1.0012005877999746,0.11987322019096525,0.36093274082643895
27,12,1.0,41.58361310607871,5.496007564872531,0.1819502590191928,7.566149175604924,7.526633972200193,0.9947773692419293,1.0052500498297932,0.3746672970727109,0.11377944727079219
28,metacommunity,inf,7.6636132541097375,1.4913406029506093,0.00077542882332077,3.083909923328797,1.7539149888143175,0.1511836734693878,1.2026913280574538,0.04094505024588411,-0.0824932854414025
29,0,inf,8769.574944071588,1289.6090136519624,0.00077542882332077,3.354722863055714,1.7539149888143175,0.2579218027303925,3.8771441166038496,107.38408447099687,-0.0824932854414025
30,1,inf,6531.156281239586,888.3667021894793,0.0011256612810176113,3.483656725894208,2.6124625124958345,0.3553466808757917,2.8141532025440283,73.9472251824566,-0.08211386694556426
31,2,inf,4355.071658704589,430.9269107152781,0.002320579140300476,6.042759318048447,3.484057326963671,0.3447415285722224,2.9007239253755954,35.82724255960651,-0.08081937259800782
32,3,inf,1458.2593550787128,251.75925690596426,0.003972048584388357,3.469045326886555,2.333214968125941,0.4028148110495428,2.4825303652427233,20.89660474216369,-0.07903028070024594
33,4,inf,1008.5936293932998,167.20792683702945,0.0059805777089423405,3.464340271164709,3.2274996140585603,0.5350653658784942,1.8689305340444815,13.850660569752455,-0.07685437414864581
34,5,inf,472.51497703721844,66.78255131841574,0.01497397119843553,3.223650900121449,3.0240958530382005,0.4274083284378608,2.339682999755551,5.481879276534645,-0.06711153120169484
35,6,inf,226.30656352013764,24.577337403715084,0.04068788996845692,3.2648929964529,2.8967240130577627,0.31458991876755316,3.178741403785696,1.964778116976257,-0.039254785867505006
36,7,inf,120.27910695306201,26.079824763556122,0.03834381592154704,3.2482929699017156,3.0791451379983847,0.6676435139470368,1.497805309435431,2.08998539696301,-0.04179419941832404
37,8,inf,68.58953462072365,2.9528061224489797,0.3386609071274298,3.309598203227065,3.511784172581049,0.1511836734693878,6.6144708423326115,0.16273384353741496,0.2835493160547156
38,9,inf,31.367071508290564,2.9502551020408165,0.3389537397319498,3.171636844695015,3.2119881224489526,0.3021061224489797,3.310095114569821,0.16252125850340138,0.283866551376279
39,10,inf,15.385718291598485,1.4913406029506093,0.6705376344086021,3.083909923328797,3.150995106119367,0.3054265554842849,3.2741095430107516,0.04094505024588411,0.6430824372759857
40,11,inf,7.6636132541097375,2.0299524849349964,0.4926223679723332,3.126800996604833,3.139015988883346,0.8314685378293748,1.2026913280574538,0.08582937374458303,0.45034089863669435
41,12,inf,16.80579282087042,4.368837175459161,0.2288938589007728,3.154086397545495,3.041848500577546,0.7907595287581084,1.264606955252888,0.2807364312882634,0.16463501380917053
